id,slug,commonName,scientificName,taxonGroup,endemic,conservationStatus,fluRisk,fluStatus,fluStatusUpdatedAt,regions,bio,endemicVerified,endemicSourceUrl,conservationStatusVerified,conservationStatusSourceUrl,fluRiskVerified,fluRiskSourceUrl,researchStatus,alaGuid,endemicCandidate,endemicCandidateNotes,conservationStatusCandidate,conservationStatusCandidateRaw,bioCandidate,imageUrlCandidate,imageAttributionCandidate,fluStatusCandidate,scriptStatus,scriptError
324,sula-leucogaster-plotus,Indo-Pacific Brown Booby,Sula leucogaster plotus,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/5bef98a5-14c3-41b1-a5fb-d07be0aac4b0,,,,,,,,,done,
325,sula-dactylatra-bedouti,Masked Booby,Sula dactylatra bedouti,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/54043cfc-cf37-4169-abc4-3366021edc57,,,,,,,,,done,
326,anous-tenuirostris,Lesser Noddy,Anous tenuirostris,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/768fc522-cdb2-47fb-8d83-ba89ac62f77e,,,,,,,,,done,
327,sternula-albifrons-placens,South east Little Tern,Sternula albifrons placens,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/42316670-e57d-4d6c-a984-6ba0f1490f7c,,,,,,,,,done,
328,sternula-albifrons-sinensis,Western Pacific Little Tern,Sternula albifrons sinensis,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/1764e580-6131-4ec9-a7c9-5ffd96b84df8,,,,,,,,,done,
329,larus-pacificus-pacificus,East Coast Pacific Gull,Larus pacificus pacificus,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/a5856160-0099-41b0-9fff-47648f70293d,,,,,,,,,done,
330,sterna-dougallii-bangsi,Asian Roseate Tern,Sterna dougallii bangsi,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/1fc98004-d863-40db-a087-dbc507da9ac5,,,,,,,,,done,
331,sterna-dougallii-gracilis,Australasian Roseate Tern,Sterna dougallii gracilis,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/0c853b9e-b30e-4278-9468-b17428dddb44,,,,,,,,,done,
332,onychoprion-fuscatus-nubilosa,Sooty Tern,Onychoprion fuscatus nubilosa,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/fc59ea1f-aee1-430b-9241-825236fdd2ed,,,,,,,,,done,
333,onychoprion-fuscatus-serrata,Sooty Tern,Onychoprion fuscatus serrata,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/904e0722-95c7-4143-be05-d61b9bac1d6e,,,,,,,,,done,
334,gygis-alba,White Tern,Gygis alba,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/7f6ff7d7-be3c-45c5-90bd-fd95b8815af3,,,,,,,,,done,
335,gygis-alba-candida,Indo-Pacific White Tern,Gygis alba candida,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/296a22c5-b6bf-4b0f-bbe6-93fdcfa548c1,,,,,,,,,done,
336,ardea-intermedia,Intermediate Egret,Ardea intermedia,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/82bed74a-c22a-4c65-8fe7-ac335f199708,,,,,,,,,done,
337,ardea-intermedia-plumifera,Plumed Egret,Ardea intermedia plumifera,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/866cd259-3371-49b5-bff0-33afddf29eaa,,,,,,,,,done,
338,megapodius-reinwardt-reinwardt,Papuan Orange-footed Scrubfowl,Megapodius reinwardt reinwardt,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/a793c163-f608-496d-acdf-15f4e4b30b57,,,,,,,,,done,
339,eudyptula-minor-novaehollandiae,Australian Little Penguin,Eudyptula minor novaehollandiae,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/9031a3d6-278e-4bde-aa46-1378a1db5724,,,,,,,,,done,
340,eudyptes-chrysolophus-chrysolophus,Macaroni Penguin,Eudyptes chrysolophus chrysolophus,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/cab62603-b61d-4302-bdf6-27bb416db869,,,,,,,,,done,
341,chionis-minor,Black-faced Sheathbill,Chionis minor,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/084b24d0-4d3c-4a3a-a106-f6f21cf6f4ae,,,,,,,,,done,
342,chionis-minor-nasicornis,Heard Island Black-faced Sheathbill,Chionis minor nasicornis,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/d9289c9a-cdb4-44ca-8b1e-090864d56748,,,,,,,,,done,
343,pelagodroma-marina-dulciae,Australian White-faced Storm-Petrel,Pelagodroma marina dulciae,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/89255d63-13f3-42cf-9768-974f4f5fa3c2,,,,,,,,,done,
344,hydrurga-leptonyx,Leopard Seal,Hydrurga leptonyx,seal_sea_lion,,,extreme,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/cc86aa30-bc17-4f27-a1ab-45365f90a21d,,,,,,,,,done,
345,leptonychotes-weddellii,Weddell Seal,Leptonychotes weddellii,seal_sea_lion,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,,,,,,,,,,done,
346,ommatophoca-rossii,Ross Seal,Ommatophoca rossii,seal_sea_lion,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,,,,,,,,,,done,
347,arctocephalus-pusillus,Australian Fur Seal,Arctocephalus pusillus,seal_sea_lion,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/eb2189c4-d241-4f4b-8a04-e33b9d257555,,,,,,,,,done,
348,mirounga-leonina,Southern Elephant Seal,Mirounga leonina,seal_sea_lion,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/e6350847-226c-44ad-a5ca-0031443209c9,,,,,,,,,done,
349,sterna-nereis,Fairy Tern,Sterna nereis,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/b1822c1a-5950-4496-9cf1-02fb0471074c,,,,,,,,,done,
350,sterna-dougallii,Roseate Tern,Sterna dougallii,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/d3f0ff24-271b-4e08-92ef-7160c3cc59b1,,,,,,,,,done,
351,anous-minutus,Black Noddy,Anous minutus,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/e3360f2f-3829-4d79-bfc5-be965048c8b3,,,,,,,,,done,
352,anous-stolidus,Common Noddy,Anous stolidus,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/00cf9ec9-1cd2-4389-a1fc-a080ee3c81d6,,,,,,,,,done,
353,charadrius-mongolus,Lesser Sand Plover,Charadrius mongolus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/8d071224-756c-4e19-8a74-00401e3a7a45,,,,,,,,,done,
354,phaethon-lepturus,White-tailed Tropicbird,Phaethon lepturus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/9cc4adc1-2007-4319-bc7d-f75efdc44849,,,,,,,,,done,
355,sula-dactylatra,Masked Booby,Sula dactylatra,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/4a3251d7-ba3a-4d76-a3e4-0da76548c0be,,,,,,,,,done,
356,sula-leucogaster,Brown Booby,Sula leucogaster,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/31a2070b-78a5-4600-8956-eff338f14607,,,,,,,,,done,
357,oceanites-oceanicus,Wilson's Storm-Petrel,Oceanites oceanicus,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/78aa4243-7c03-4d35-b5ed-7a54902c9077,,,,,,,,,done,
358,pterodroma-solandri,Providence Petrel,Pterodroma solandri,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/5542043d-6127-4bdd-8c21-aea4ff545cee,,,,,,,,,done,
359,pachyptila-crassirostris,Fulmar Prion,Pachyptila crassirostris,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/03527955-5a6a-4b77-8f96-99531edced81,,,,,,,,,done,
360,eudyptes-chrysocome,Southern Rockhopper Penguin,Eudyptes chrysocome,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/62bef28f-4e16-4cd3-9109-10251331acff,,,,,,,,,done,
361,cereopsis-novaehollandiae-grisea,Recherche Cape Barren Goose,Cereopsis novaehollandiae grisea,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/7490e212-c6cf-4603-bb11-4010f8703696,,,,,,,,,done,
362,strepera-graculina-crissalis,Lord Howe Pied Currawong,Strepera graculina crissalis,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/b9c53be6-af57-4ee8-86f7-7078daac16d1,,,,,,,,,done,
363,phaethon-lepturus-fulvus,Christmas Island White-tailed Tropicbird,Phaethon lepturus fulvus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/d8f05749-250c-4942-865e-323971c85c39,,,,,,,,,done,
364,tyto-novaehollandiae-melvillensis,Tiwi Islands Masked Owl,Tyto novaehollandiae melvillensis,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/b656fdb9-e0bc-4acb-ad99-5c6a57ae76a9,,,,,,,,,done,
365,sterna-vittata-bethunei,New Zealand Antarctic Tern,Sterna vittata bethunei,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/91271b6f-e398-49f9-a742-c4f568981d6e,,,,,,,,,done,
366,sterna-vittata-vittata,Indian Ocean Antarctic Tern,Sterna vittata vittata,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/54f47b9a-6e0c-46af-9d19-31ee9166b50d,,,,,,,,,done,
367,accipiter-hiogaster-natalis,Christmas Island Goshawk,Accipiter hiogaster natalis,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,,,,,,,,,,done,
368,turnix-varius-scintillans,Houtman Abrolhos Painted Button-quail,Turnix varius scintillans,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,,,,,,,,,,done,
369,sterna-anaethetus,Bridled Tern,Sterna anaethetus,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/0c39c52d-8143-4e42-a91f-0b4239543288,,,,,,,,,done,
370,sterna-fuscata,Sooty Tern,Sterna fuscata,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/2c553c5f-7be1-41e6-9e98-48cee391402d,,,,,,,,,done,
371,sterna-albifrons,Little Tern,Sterna albifrons,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/927d2d2a-3468-4211-b529-70be26eeca90,,,,,,,,,done,
372,sternula-nereis-nereis,Australian Fairy Tern,Sternula nereis nereis,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/5603b0c9-01b3-4e76-97ec-ab9761794b42,,,,,,,,,done,
373,rostratula-benghalensis-sensu-lato,Australian Painted-Snipe,Rostratula benghalensis (sensu lato),bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/718be3ba-4468-4591-b079-23326ac20d37,,,,,,,,,done,
374,tursiops-aduncus,Long-beaked Bottle-nosed Dolphin,Tursiops aduncus,mammal,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/46b0789b-9609-4424-8e7f-96b6b39f3b86,,,,,,,,,done,
